,Close
2019-08-27,0.002609
2019-08-28,0.002564
2019-08-29,0.00248
2019-08-30,0.002516
2019-08-31,0.002516
2019-09-01,0.002536
2019-09-02,0.002635
2019-09-03,0.002576
2019-09-04,0.002556
2019-09-05,0.002554
2019-09-06,0.002473
2019-09-07,0.002523
2019-09-08,0.002497
2019-09-09,0.002478
2019-09-10,0.002478
2019-09-11,0.002467
2019-09-12,0.002421
2019-09-13,0.00247
2019-09-14,0.002441
2019-09-15,0.002522
2019-09-16,0.00244
2019-09-17,0.002578
2019-09-18,0.002724
2019-09-19,0.00276
2019-09-20,0.002677
2019-09-21,0.002617
2019-09-22,0.00261
2019-09-23,0.002537
2019-09-24,0.002358
2019-09-25,0.002297
2019-09-26,0.00226
2019-09-27,0.002218
2019-09-28,0.002323
2019-09-29,0.00232
2019-09-30,0.002449
2019-10-01,0.002474
2019-10-02,0.002379
2019-10-03,0.00236
2019-10-04,0.002385
2019-10-05,0.002389
2019-10-06,0.002365
2019-10-07,0.00245
2019-10-08,0.002412
2019-10-09,0.00246
2019-10-10,0.002326
2019-10-11,0.002379
2019-10-12,0.00239
2019-10-13,0.002534
2019-10-14,0.002577
2019-10-15,0.00257
2019-10-16,0.002751
2019-10-17,0.002875
2019-10-18,0.002802
2019-10-19,0.002899
2019-10-20,0.002823
2019-10-21,0.002774
2019-10-22,0.002662
2019-10-23,0.002563
2019-10-24,0.00269
2019-10-25,0.002742
2019-10-26,0.002654
2019-10-27,0.002745
2019-10-28,0.002727
2019-10-29,0.002705
2019-10-30,0.002577
2019-10-31,0.002652
2019-11-01,0.002647
2019-11-02,0.002603
2019-11-03,0.00269
2019-11-04,0.002664
2019-11-05,0.002636
2019-11-06,0.002655
2019-11-07,0.002729
2019-11-08,0.0027
2019-11-09,0.002724
2019-11-10,0.002806
2019-11-11,0.002722
2019-11-12,0.002767
2019-11-13,0.00272
2019-11-14,0.002734
2019-11-15,0.002737
2019-11-16,0.002718
2019-11-17,0.00269
2019-11-18,0.002624
2019-11-19,0.002575
2019-11-20,0.002602
2019-11-21,0.002486
2019-11-22,0.002485
2019-11-23,0.00247
2019-11-24,0.002387
2019-11-25,0.002399
2019-11-26,0.00231
2019-11-27,0.002408
2019-11-28,0.002368
2019-11-29,0.002394
2019-11-30,0.002442
2019-12-01,0.002395
2019-12-02,0.002283
2019-12-03,0.00223
2019-12-04,0.002218
2019-12-05,0.002296
2019-12-06,0.002279
2019-12-07,0.002243
2019-12-08,0.002282
2019-12-09,0.002268
2019-12-10,0.002203
2019-12-11,0.002238
2019-12-12,0.002232
2019-12-13,0.002233
2019-12-14,0.002231
2019-12-15,0.002194
2019-12-16,0.002221
2019-12-17,0.002084
2019-12-18,0.002171
2019-12-19,0.002122
2019-12-20,0.002105
2019-12-21,0.002074
2019-12-22,0.00215
2019-12-23,0.002161
2019-12-24,0.002086
2019-12-25,0.002083
2019-12-26,0.002107
2019-12-27,0.002108
2019-12-28,0.002149
2019-12-29,0.002113
2019-12-30,0.002092
2019-12-31,0.00207
2020-01-01,0.002124
2020-01-02,0.002089
2020-01-03,0.002109
2020-01-04,0.002108
2020-01-05,0.002126
2020-01-06,0.002191
2020-01-07,0.002198
2020-01-08,0.002188
2020-01-09,0.002188
2020-01-10,0.002297
2020-01-11,0.002231
2020-01-12,0.002276
2020-01-13,0.002246
2020-01-14,0.002385
2020-01-15,0.002436
2020-01-16,0.002388
2020-01-17,0.002464
2020-01-18,0.002532
2020-01-19,0.002439
2020-01-20,0.002445
2020-01-21,0.002399
2020-01-22,0.002433
2020-01-23,0.002334
2020-01-24,0.002342
2020-01-25,0.002335
2020-01-26,0.002301
2020-01-27,0.002394
2020-01-28,0.002387
2020-01-29,0.002434
2020-01-30,0.002412
2020-01-31,0.002411
2020-02-01,0.002428
2020-02-02,0.002474
2020-02-03,0.002475
2020-02-04,0.002512
2020-02-05,0.002601
2020-02-06,0.002706
2020-02-07,0.002763
2020-02-08,0.003157
2020-02-09,0.003225
2020-02-10,0.002958
2020-02-11,0.003029
2020-02-12,0.003039
2020-02-13,0.002988
2020-02-14,0.003095
2020-02-15,0.002895
2020-02-16,0.002727
2020-02-17,0.002724
2020-02-18,0.002868
2020-02-19,0.002624
2020-02-20,0.002661
2020-02-21,0.002699
2020-02-22,0.002622
2020-02-23,0.002677
2020-02-24,0.002667
2020-02-25,0.002597
2020-02-26,0.002388
2020-02-27,0.002502
2020-02-28,0.002486
2020-02-29,0.00227
2020-03-01,0.002404
2020-03-02,0.002443
2020-03-03,0.002525
2020-03-04,0.002552
2020-03-05,0.002561
2020-03-06,0.002551
2020-03-07,0.002478
2020-03-08,0.002229
2020-03-09,0.002208
2020-03-10,0.002314
2020-03-11,0.00229
2020-03-12,0.001541
2020-03-13,0.00177
2020-03-14,0.00181
2020-03-15,0.001967
2020-03-16,0.001575
2020-03-17,0.001636
2020-03-18,0.001806
2020-03-19,0.001877
2020-03-20,0.001909
2020-03-21,0.001922
2020-03-22,0.001913
2020-03-23,0.001955
2020-03-24,0.002074
2020-03-25,0.001987
2020-03-26,0.001963
2020-03-27,0.001822
2020-03-28,0.001926
2020-03-29,0.001729
2020-03-30,0.001894
2020-03-31,0.001838
2020-04-01,0.001902
2020-04-02,0.001927
2020-04-03,0.001923
2020-04-04,0.001886
2020-04-05,0.001932
2020-04-06,0.00197
2020-04-07,0.001995
2020-04-08,0.002022
2020-04-09,0.002012
2020-04-10,0.002
2020-04-11,0.001976
2020-04-12,0.002033
2020-04-13,0.001962
2020-04-14,0.00201
2020-04-15,0.001979
2020-04-16,0.002036
2020-04-17,0.002058
2020-04-18,0.00209
2020-04-19,0.002077
2020-04-20,0.002049
2020-04-21,0.002027
2020-04-22,0.002038
2020-04-23,0.002062
2020-04-24,0.002067
2020-04-25,0.002118
2020-04-26,0.002416
2020-04-27,0.002349
2020-04-28,0.002295
2020-04-29,0.002429
2020-04-30,0.002464
2020-05-01,0.002492
2020-05-02,0.002521
2020-05-03,0.002544
2020-05-04,0.002445
2020-05-05,0.00245
2020-05-06,0.002511
2020-05-07,0.002612
2020-05-08,0.002603
2020-05-09,0.00257
2020-05-10,0.00252
2020-05-11,0.002438
2020-05-12,0.002506
2020-05-13,0.002515
2020-05-14,0.002593
2020-05-15,0.002513
2020-05-16,0.002469
2020-05-17,0.002539
2020-05-18,0.00255
2020-05-19,0.002522
2020-05-20,0.002528
2020-05-21,0.00251
2020-05-22,0.002524
2020-05-23,0.002549
2020-05-24,0.002522
2020-05-25,0.002539
2020-05-26,0.00255
2020-05-27,0.002515
2020-05-28,0.002521
2020-05-29,0.002493
2020-05-30,0.002629
2020-05-31,0.002544
2020-06-01,0.00264
2020-06-02,0.002552
2020-06-03,0.002573
2020-06-04,0.00267
2020-06-05,0.002601
2020-06-06,0.002591
2020-06-07,0.002599
2020-06-08,0.002556
2020-06-09,0.002504
2020-06-10,0.002555
2020-06-11,0.00247
2020-06-12,0.002527
2020-06-13,0.002478
2020-06-14,0.002493
2020-06-15,0.002456
2020-06-16,0.002479
2020-06-17,0.002476
2020-06-18,0.002447
2020-06-19,0.002458
2020-06-20,0.002448
2020-06-21,0.002436
2020-06-22,0.002477
2020-06-23,0.002474
2020-06-24,0.002423
2020-06-25,0.002429
2020-06-26,0.002398
2020-06-27,0.002379
2020-06-28,0.002389
2020-06-29,0.00233
2020-06-30,0.002379
2020-07-01,0.002353
2020-07-02,0.00233
2020-07-03,0.002337
2020-07-04,0.002344
2020-07-05,0.002323
2020-07-06,0.002632
2020-07-07,0.003103
2020-07-08,0.004748
2020-07-09,0.004317
2020-07-10,0.003521
2020-07-11,0.003806
2020-07-12,0.003648
2020-07-13,0.003164
2020-07-14,0.003301
2020-07-15,0.003093
2020-07-16,0.002993
2020-07-17,0.003056
2020-07-18,0.003486
2020-07-19,0.003384
2020-07-20,0.003228
2020-07-21,0.0033
2020-07-22,0.003292
2020-07-23,0.003303
2020-07-24,0.003201
2020-07-25,0.003284
2020-07-26,0.003254
2020-07-27,0.003172
2020-07-28,0.003191
2020-07-29,0.003216
2020-07-30,0.003231
2020-07-31,0.003206
2020-08-01,0.003706
2020-08-02,0.003334
2020-08-03,0.0034
2020-08-04,0.003533
2020-08-05,0.003504
2020-08-06,0.003563
2020-08-07,0.003461
2020-08-08,0.003503
2020-08-09,0.003431
2020-08-10,0.003497
2020-08-11,0.003396
2020-08-12,0.00347
2020-08-13,0.003491
2020-08-14,0.00356
2020-08-15,0.003541
2020-08-16,0.003523
2020-08-17,0.003588
2020-08-18,0.003506
2020-08-19,0.003397
2020-08-20,0.003492
2020-08-21,0.003378
2020-08-22,0.003401
2020-08-23,0.003405
2020-08-24,0.003403
2020-08-25,0.0033
2020-08-26,0.00328
2020-08-27,0.0032
2020-08-28,0.003241
2020-08-29,0.0033
2020-08-30,0.003308
2020-08-31,0.003286
2020-09-01,0.003306
2020-09-02,0.0031
2020-09-03,0.002864
2020-09-04,0.002816
2020-09-05,0.002755
2020-09-06,0.002787
2020-09-07,0.0028
2020-09-08,0.002721
2020-09-09,0.002774
2020-09-10,0.002802
2020-09-11,0.002799
2020-09-12,0.002801
2020-09-13,0.002774
2020-09-14,0.002791
2020-09-15,0.002894
2020-09-16,0.002803
2020-09-17,0.002806
2020-09-18,0.002785
2020-09-19,0.002782
2020-09-20,0.002774
2020-09-21,0.002608
2020-09-22,0.002696
2020-09-23,0.002545
2020-09-24,0.002682
2020-09-25,0.002699
2020-09-26,0.002693
2020-09-27,0.002712
2020-09-28,0.002653
2020-09-29,0.002697
2020-09-30,0.00263
2020-10-01,0.002619
2020-10-02,0.002588
2020-10-03,0.002599
2020-10-04,0.002652
2020-10-05,0.002617
2020-10-06,0.002602
2020-10-07,0.002651
2020-10-08,0.002599
2020-10-09,0.002602
2020-10-10,0.002602
2020-10-11,0.002672
2020-10-12,0.002681
2020-10-13,0.002638
2020-10-14,0.002653
2020-10-15,0.00269
2020-10-16,0.002609
2020-10-17,0.00261
2020-10-18,0.002604
2020-10-19,0.002594
2020-10-20,0.002597
2020-10-21,0.00264
2020-10-22,0.002647
2020-10-23,0.00265
2020-10-24,0.002662
2020-10-25,0.002651
2020-10-26,0.002673
2020-10-27,0.002712
2020-10-28,0.002646
2020-10-29,0.002598
2020-10-30,0.002598
2020-10-31,0.002603
2020-11-01,0.002579
2020-11-02,0.002517
2020-11-03,0.002558
2020-11-04,0.002552
2020-11-05,0.002695
2020-11-06,0.002759
2020-11-07,0.002679
2020-11-08,0.002735
2020-11-09,0.002703
2020-11-10,0.002774
2020-11-11,0.002778
2020-11-12,0.002778
2020-11-13,0.002897
2020-11-14,0.002702
2020-11-15,0.002759
2020-11-16,0.002902
2020-11-17,0.002945
2020-11-18,0.002907
2020-11-19,0.003055
2020-11-20,0.002996
2020-11-21,0.003561
2020-11-22,0.003401
2020-11-23,0.00365
2020-11-24,0.004271
2020-11-25,0.003708
2020-11-26,0.003218
2020-11-27,0.003296
2020-11-28,0.00345
2020-11-29,0.003443
2020-11-30,0.003541
2020-12-01,0.003336
2020-12-02,0.003356
2020-12-03,0.003494
2020-12-04,0.003294
2020-12-05,0.00334
2020-12-06,0.003403
2020-12-07,0.003376
2020-12-08,0.003163
2020-12-09,0.003153
2020-12-10,0.00316
2020-12-11,0.003083
2020-12-12,0.003173
2020-12-13,0.003225
2020-12-14,0.003227
2020-12-15,0.00319
2020-12-16,0.003423
2020-12-17,0.00371
2020-12-18,0.003863
2020-12-19,0.00393
2020-12-20,0.004613
2020-12-21,0.00479
2020-12-22,0.004511
2020-12-23,0.003771
2020-12-24,0.004552
2020-12-25,0.004605
2020-12-26,0.004501
2020-12-27,0.00454
2020-12-28,0.004572
2020-12-29,0.004442
2020-12-30,0.00462
2020-12-31,0.004619
2021-01-01,0.005699
2021-01-02,0.01058
2021-01-03,0.009826
2021-01-04,0.009776
2021-01-05,0.009994
2021-01-06,0.01043
2021-01-07,0.009725
2021-01-08,0.009796
2021-01-09,0.01023
2021-01-10,0.009887
2021-01-11,0.008784
2021-01-12,0.008064
2021-01-13,0.008698
2021-01-14,0.009395
2021-01-15,0.00938
2021-01-16,0.00927
2021-01-17,0.009131
2021-01-18,0.009187
2021-01-19,0.009078
2021-01-20,0.009066
2021-01-21,0.008119
2021-01-22,0.008488
2021-01-23,0.008572
2021-01-24,0.008713
2021-01-25,0.008338
2021-01-26,0.008269
2021-01-27,0.007471
2021-01-28,0.03678
2021-01-29,0.0458
2021-01-30,0.02833
2021-01-31,0.03705
2021-02-01,0.03476
2021-02-02,0.03129
2021-02-03,0.03735
2021-02-04,0.05309
2021-02-05,0.04682
2021-02-06,0.05767
2021-02-07,0.07812
2021-02-08,0.07881
2021-02-09,0.07005
2021-02-10,0.0727
2021-02-11,0.06975
2021-02-12,0.07006
2021-02-13,0.06633
2021-02-14,0.0627
2021-02-15,0.05655
2021-02-16,0.05352
2021-02-17,0.0495
2021-02-18,0.05897
2021-02-19,0.0551
2021-02-20,0.05422
2021-02-21,0.05613
2021-02-22,0.0536
2021-02-23,0.04769
2021-02-24,0.05685
2021-02-25,0.04993
2021-02-26,0.05057
2021-02-27,0.05014
2021-02-28,0.04825
2021-03-01,0.05064
2021-03-02,0.05041
2021-03-03,0.05064
2021-03-04,0.04999
2021-03-05,0.04963
2021-03-06,0.0511
2021-03-07,0.0521
2021-03-08,0.06316
2021-03-09,0.05805
2021-03-10,0.05593
2021-03-11,0.05597
2021-03-12,0.05526
2021-03-13,0.06268
2021-03-14,0.05844
2021-03-15,0.05701
2021-03-16,0.05864
2021-03-17,0.05797
2021-03-18,0.05734
2021-03-19,0.05829
2021-03-20,0.05887
2021-03-21,0.0575
2021-03-22,0.05499
2021-03-23,0.05345
2021-03-24,0.0516
2021-03-25,0.05138
2021-03-26,0.05392
2021-03-27,0.0544
2021-03-28,0.05368
2021-03-29,0.05415
2021-03-30,0.05404
2021-03-31,0.05376
2021-04-01,0.06221
2021-04-02,0.05763
2021-04-03,0.05561
2021-04-04,0.05748
2021-04-05,0.05992
2021-04-06,0.06436
2021-04-07,0.05877
2021-04-08,0.06184
2021-04-09,0.06159
2021-04-10,0.06385
2021-04-11,0.07418
2021-04-12,0.07076
2021-04-13,0.09406
2021-04-14,0.1211
2021-04-15,0.1828
2021-04-16,0.3659
2021-04-17,0.2829
2021-04-18,0.3229
2021-04-19,0.4098
2021-04-20,0.3171
2021-04-21,0.306
2021-04-22,0.2611
2021-04-23,0.2498
2021-04-24,0.2705
2021-04-25,0.2516
2021-04-26,0.2713
2021-04-27,0.2724
2021-04-28,0.3237
2021-04-29,0.3051
2021-04-30,0.3384
2021-05-01,0.3913
2021-05-02,0.3738
2021-05-03,0.4413
2021-05-04,0.5387
2021-05-05,0.6543
2021-05-06,0.5812
2021-05-07,0.6894
2021-05-08,0.6368
2021-05-09,0.5704
2021-05-10,0.4506
2021-05-11,0.4945
2021-05-12,0.3924
2021-05-13,0.4918
2021-05-14,0.5603
2021-05-15,0.5081
2021-05-16,0.5151
2021-05-17,0.4877
2021-05-18,0.4762
2021-05-19,0.3313
2021-05-20,0.3993
2021-05-21,0.3588
2021-05-22,0.3421
2021-05-23,0.3068
2021-05-24,0.3659
2021-05-25,0.3463
2021-05-26,0.3531
2021-05-27,0.3337
2021-05-28,0.3113
2021-05-29,0.303
2021-05-30,0.3021
2021-05-31,0.3257
2021-06-01,0.3701
2021-06-02,0.4235
2021-06-03,0.4005
2021-06-04,0.3762
2021-06-05,0.3717
2021-06-06,0.3713
2021-06-07,0.3316
2021-06-08,0.3265
2021-06-09,0.3431
2021-06-10,0.3261
2021-06-11,0.3189
2021-06-12,0.3119
2021-06-13,0.3242
2021-06-14,0.3276
2021-06-15,0.3203
2021-06-16,0.3077
2021-06-17,0.306
2021-06-18,0.2931
2021-06-19,0.286
2021-06-20,0.2802
2021-06-21,0.1783
2021-06-22,0.1905
2021-06-23,0.235
2021-06-24,0.2634
2021-06-25,0.238
2021-06-26,0.2453
2021-06-27,0.2648
2021-06-28,0.257
2021-06-29,0.2631
2021-06-30,0.2541
2021-07-01,0.2443
2021-07-02,0.2452
2021-07-03,0.2464
2021-07-04,0.2466
2021-07-05,0.2313
2021-07-06,0.2343
2021-07-07,0.2241
2021-07-08,0.2071
2021-07-09,0.2198
2021-07-10,0.2137
2021-07-11,0.2158
2021-07-12,0.2081
2021-07-13,0.1999
2021-07-14,0.1975
2021-07-15,0.1851
2021-07-16,0.172
2021-07-17,0.187
2021-07-18,0.1818
2021-07-19,0.1735
2021-07-20,0.1705
2021-07-21,0.1903
2021-07-22,0.1912
2021-07-23,0.1948
2021-07-24,0.1971
2021-07-25,0.198
2021-07-26,0.2039
2021-07-27,0.206
2021-07-28,0.2056
2021-07-29,0.2048
2021-07-30,0.2088
2021-07-31,0.2079
2021-08-01,0.2045
2021-08-02,0.2034
2021-08-03,0.196
2021-08-04,0.2014
2021-08-05,0.2009
2021-08-06,0.2047
2021-08-07,0.2618
2021-08-08,0.2401
2021-08-09,0.2564
2021-08-10,0.2574
2021-08-11,0.2648
2021-08-12,0.2642
2021-08-13,0.2869
2021-08-14,0.2941
2021-08-15,0.3403
2021-08-16,0.3196
2021-08-17,0.2993
2021-08-18,0.3031
2021-08-19,0.3178
2021-08-20,0.3274
2021-08-21,0.3169
2021-08-22,0.3149
2021-08-23,0.3179
2021-08-24,0.2888
2021-08-25,0.2926
2021-08-26,0.2684
2021-08-27,0.2945
2021-08-28,0.2858
2021-08-29,0.281
2021-08-30,0.272
2021-08-31,0.2783
2021-09-01,0.2946
2021-09-02,0.2947
2021-09-03,0.2962
2021-09-04,0.2994
2021-09-05,0.3145
2021-09-06,0.3092
2021-09-07,0.2547
2021-09-08,0.2568
2021-09-09,0.2525
2021-09-10,0.2397
2021-09-11,0.2411
2021-09-12,0.2504
2021-09-13,0.2359
2021-09-14,0.2406
2021-09-15,0.2477
2021-09-16,0.2421
2021-09-17,0.2398
2021-09-18,0.2414
2021-09-19,0.2329
2021-09-20,0.2084
2021-09-21,0.2007
2021-09-22,0.2246
2021-09-23,0.2246
2021-09-24,0.2094
2021-09-25,0.2085
2021-09-26,0.2052
2021-09-27,0.1998
2021-09-28,0.1967
2021-09-29,0.1986
2021-09-30,0.2042
2021-10-01,0.2229
2021-10-02,0.2187
2021-10-03,0.2218
2021-10-04,0.2414
2021-10-05,0.2519
2021-10-06,0.2544
2021-10-07,0.2429
2021-10-08,0.2439
2021-10-09,0.2467
2021-10-10,0.2289
2021-10-11,0.2313
2021-10-12,0.2261
2021-10-13,0.2326
2021-10-14,0.2326
2021-10-15,0.2341
2021-10-16,0.2373
2021-10-17,0.2378
2021-10-18,0.2472
2021-10-19,0.2455
2021-10-20,0.2547
2021-10-21,0.2424
2021-10-22,0.2444
2021-10-23,0.2511
2021-10-24,0.2758
2021-10-25,0.2649
2021-10-26,0.2557
2021-10-27,0.2375
2021-10-28,0.2998
2021-10-29,0.288
2021-10-30,0.269
2021-10-31,0.2802
2021-11-01,0.2717
2021-11-02,0.2741
2021-11-03,0.269
2021-11-04,0.2633
2021-11-05,0.2611
2021-11-06,0.2619
2021-11-07,0.2666
2021-11-08,0.2822
2021-11-09,0.2735
2021-11-10,0.2557
2021-11-11,0.2607
2021-11-12,0.2597
2021-11-13,0.2614
2021-11-14,0.2628
2021-11-15,0.2568
2021-11-16,0.2369
2021-11-17,0.2378
2021-11-18,0.2216
2021-11-19,0.2333
2021-11-20,0.2333
2021-11-21,0.2261
2021-11-22,0.2197
2021-11-23,0.2269
2021-11-24,0.2174
2021-11-25,0.2214
2021-11-26,0.2021
2021-11-27,0.2052
2021-11-28,0.2078
2021-11-29,0.2151
2021-11-30,0.2145
2021-12-01,0.2093
2021-12-02,0.2095
2021-12-03,0.2
2021-12-04,0.179
2021-12-05,0.1717
2021-12-06,0.1783
2021-12-07,0.1765
2021-12-08,0.1792
2021-12-09,0.1692
2021-12-10,0.1642
2021-12-11,0.1689
2021-12-12,0.1698
2021-12-13,0.1574
2021-12-14,0.1911
2021-12-15,0.1811
2021-12-16,0.1731
2021-12-17,0.1687
2021-12-18,0.1724
2021-12-19,0.1695
2021-12-20,0.1672
2021-12-21,0.1709
2021-12-22,0.1731
2021-12-23,0.1849
2021-12-24,0.1864
2021-12-25,0.1908
2021-12-26,0.1899
2021-12-27,0.1879
2021-12-28,0.1738
2021-12-29,0.1679
2021-12-30,0.1711
2021-12-31,0.1703
2022-01-01,0.1731
2022-01-02,0.1744
2022-01-03,0.1701
2022-01-04,0.1684
2022-01-05,0.1589
2022-01-06,0.16
2022-01-07,0.155
2022-01-08,0.151
2022-01-09,0.1504
2022-01-10,0.1432
2022-01-11,0.1538
2022-01-12,0.163
2022-01-13,0.1717
2022-01-14,0.1834
2022-01-15,0.1846
2022-01-16,0.1767
2022-01-17,0.171
2022-01-18,0.1651
2022-01-19,0.1616
2022-01-20,0.1555
2022-01-21,0.1421
2022-01-22,0.1332
2022-01-23,0.1418
2022-01-24,0.1375
2022-01-25,0.1429
2022-01-26,0.1431
2022-01-27,0.1415
2022-01-28,0.1415
2022-01-29,0.143
2022-01-30,0.1394
2022-01-31,0.1417
2022-02-01,0.1425
2022-02-02,0.1371
2022-02-03,0.138
2022-02-04,0.148
2022-02-05,0.1469
2022-02-06,0.1541
2022-02-07,0.1653
2022-02-08,0.1583
2022-02-09,0.1595
2022-02-10,0.1516
2022-02-11,0.1448
2022-02-12,0.1445
2022-02-13,0.1482
2022-02-14,0.1458
2022-02-15,0.1518
2022-02-16,0.1488
2022-02-17,0.1385
2022-02-18,0.1386
2022-02-19,0.141
2022-02-20,0.1368
2022-02-21,0.1282
2022-02-22,0.1314
2022-02-23,0.1274
2022-02-24,0.1241
2022-02-25,0.1278
2022-02-26,0.1277
2022-02-27,0.1229
2022-02-28,0.1334
2022-03-01,0.134
2022-03-02,0.1332
2022-03-03,0.1297
2022-03-04,0.1225
2022-03-05,0.125
2022-03-06,0.1207
2022-03-07,0.1169
2022-03-08,0.1171
2022-03-09,0.1214
2022-03-10,0.1168
2022-03-11,0.1154
2022-03-12,0.1149
2022-03-13,0.1116
2022-03-14,0.114
2022-03-15,0.1126
2022-03-16,0.1171
2022-03-17,0.1164
2022-03-18,0.1192
2022-03-19,0.1237
2022-03-20,0.1193
2022-03-21,0.1193
2022-03-22,0.1225
2022-03-23,0.1299
2022-03-24,0.1368
2022-03-25,0.1309
2022-03-26,0.1361
2022-03-27,0.1448
2022-03-28,0.1424
2022-03-29,0.1444
2022-03-30,0.143
2022-03-31,0.1381
2022-04-01,0.1413
2022-04-02,0.1388
2022-04-03,0.1465
2022-04-04,0.1484
2022-04-05,0.1724
2022-04-06,0.1434
2022-04-07,0.146
2022-04-08,0.1426
2022-04-09,0.1442
2022-04-10,0.1482
2022-04-11,0.1342
2022-04-12,0.1381
2022-04-13,0.1399
2022-04-14,0.1441
2022-04-15,0.146
2022-04-16,0.1436
2022-04-17,0.1393
2022-04-18,0.1402
2022-04-19,0.1427
2022-04-20,0.1407
2022-04-21,0.1364
2022-04-22,0.1363
2022-04-23,0.1339
2022-04-24,0.1319
2022-04-25,0.1581
2022-04-26,0.1377
2022-04-27,0.14
2022-04-28,0.1376
2022-04-29,0.135
2022-04-30,0.1274
2022-05-01,0.1328
2022-05-02,0.1307
2022-05-03,0.1294
2022-05-04,0.136
2022-05-05,0.1281
2022-05-06,0.1277
2022-05-07,0.1275
2022-05-08,0.1241
2022-05-09,0.1017
2022-05-10,0.108
2022-05-11,0.08476
2022-05-12,0.08239
2022-05-13,0.08798
2022-05-14,0.08931
2022-05-15,0.0931
2022-05-16,0.08788
2022-05-17,0.09011
2022-05-18,0.08321
2022-05-19,0.08659
2022-05-20,0.08375
2022-05-21,0.08432
2022-05-22,0.0858
2022-05-23,0.08324
2022-05-24,0.08359
2022-05-25,0.08288
2022-05-26,0.07782
2022-05-27,0.08142
2022-05-28,0.08179
2022-05-29,0.08266
2022-05-30,0.08793
2022-05-31,0.08581
2022-06-01,0.08094
2022-06-02,0.0827
2022-06-03,0.0802
2022-06-04,0.08181
2022-06-05,0.08098
2022-06-06,0.08245
2022-06-07,0.08031
2022-06-08,0.07923
2022-06-09,0.07931
2022-06-10,0.0753
2022-06-11,0.0698
2022-06-12,0.06349
2022-06-13,0.05419
2022-06-14,0.05551
2022-06-15,0.06269
2022-06-16,0.05514
2022-06-17,0.05679
2022-06-18,0.05282
2022-06-19,0.06042
2022-06-20,0.05996
2022-06-21,0.0657
