,Close
2019-11-05,20.31
2019-11-06,20.43
2019-11-07,20.33
2019-11-08,19.64
2019-11-09,20.29
2019-11-10,20.32
2019-11-11,20.31
2019-11-12,20.41
2019-11-13,20.58
2019-11-14,20.54
2019-11-15,20.27
2019-11-16,19.32
2019-11-17,19.69
2019-11-18,18.14
2019-11-19,17.96
2019-11-20,17.68
2019-11-21,16.92
2019-11-22,15.52
2019-11-23,16.9
2019-11-24,16.76
2019-11-25,15.22
2019-11-26,16.82
2019-11-27,15.44
2019-11-28,15.58
2019-11-29,15.58
2019-11-30,15.6
2019-12-01,15.73
